title,date,content,URL,category
Nepal T20 League: ICC team inspects spot-fixing allegations and returns,"Friday, January 6, 2023","Kathmandu, January 6
Officials from the International Cricket Council (ICC) were in Kathmandu to investigate the spot-fixing allegations in the ongoing Nepal T20 League.
The team came to Kathmandu on Thursday after being notified by Nepal T20 League’s anti-corruption unit (ACU) chief Vir Singh. Singh has been getting complaints about spot-fixing on a regular basis.
The ICC team left Kathmandu on Friday after taking stock of the issues reported to them by Singh.
After the suspicion of spot-fixing in the tournament, the ICC has increased its surveillance. According to sources, it is said that the ICC has started an investigation with priority based on the reporting done by Singh and his team.
The ICC officials inspected the TU Cricket Ground and met Singhon Thursday. The team also met officials from the Central Investigation Bureau (CIB) of Nepal Police and the member secretary of the National Sports Council (NSC) Tanka Lal Ghising.
On Wednesday, the NSC formed an inquiry committee under the leadership of executive committee member Ekendra Kunwar to investigate foreign players playing in the Nepal T20 League without a work permit, betting and possible spot-fixing.
Member Secretary Ghisingh admits that he had a meeting with the ICC representatives but does not want to reveal more.
“Both ICC and NSC are the regulatory bodies of Nepal cricket. Necessary discussions were held between us,” he says. “They have asked us to keep the contents of the discussion confidential.”
Cricket Association of Nepal says it is notified about the ICC sending its ACU officers only on Wednesday evening.
“They have come and taken stock of everything,” says CAN President Chatur Bahadur Chand who added the spot-fixing had not taken plan in Nepal T20 League.
However, team captains have publicly said their players had been approached by various people to fix matches. A member of CAN has told Onlinekhabar that the list of complaints at the league’s ACU in regard to spot-fixing is long.
Biratnagar Superkings captain Andre McCarthy has not been allowed to play based on the complaint filed in ACU.",https://english.onlinekhabar.com/nepal-t20-league-icc-team-inspect.html,sports
Nepal T20 League: CAN planning to terminate contract with Seven3Sports,"Thursday, January 5, 2023","Kathmandu, January 5
The Cricket Association of Nepal (CAN) is planning to terminate its contract with Seven3Sports.
This comes after Jatin Ahluwalia, the co-founder of Seven3Sports, the commercial and strategic partner of the Nepal T20 League, fled to India.
CAN President Chatur Bahadur Chand says Ahluwalia fled to India as he did not want to pay the money his company owed to CAN.
“He told us he’s going to India to manage the bank transfer, but it looks like he’s not coming back. This automatically terminates the contract we had between us and them,” says Chand.
Ahluwalia, citing security reasons, has refused to return to Nepal.
CAN, in May 2022, signed an eight-year agreement with Seven3Sports. According to the agreement, Seven3Sports  would pay can around Rs 330 million for having exclusive rights to the Nepal T20 League.
As per the agreement, CAN should have received around Rs 39 million for the first edition, but it says Seven3Sports only gave it Rs 12 million so far in two instalments.
Speaking to Onlinekhabar, Chand says that CAN is ready to terminate the contract with Seven3Sports if Ahluwalia does not contact them soon. He also says it would seek legal remedies to solve this issue.
“We will finish the tournament and then deal with his issue,” says Chand.
According to Chand, Ahluwalia was planning to pay CAN through Nepali sponsors and ticket money. But as both did not happen, he fled to India.
Ahluwalia before leaving Nepal had even proposed that CAN take the tournament to Dubai. After news of fixing surfaced in Nepali media, he told CAN things would be easier for them in Dubai.
“We refused that offer and told him we’d seek permission from the government to do the next edition in Dubai,” says Chand.
This, however, will not affect players as the franchise teams will pay them, says Chand.
“The teams are in contact and they will pay the players,” he says.",https://english.onlinekhabar.com/can-terminate-contract-seven3sports.html,sports
"Nepal T20 League: CAN says fixing news is fake, asks people to come with proof","Wednesday, January 4, 2023","Kathmandu, January 4
The Cricket Association of Nepal (CAN) has responded to match-fixing and spot-fixing allegations that are casting a dark shadow in the ongoing Nepal T20 League.
Issuing a statement on Wednesday, CAN dismissed claims that match-fixing and spot-fixing were happening in Nepal T20 League.
In the statement, CAN also asked people to come up with proof of match-fixing and spot-fixing and report it to either CAN or the tournament’s anti-corruption unit (ACU).
Acting secretary, Prashant Bikram Malla asked people not to spread fake news and hurt the integrity of the league and Nepal as a country.
Following the allegations, the Home Ministry has asked Nepal Police to form a team and investigate if fixing is going on in the tournament.
Players from different teams, however, say they have been approached by people to fix matches. They have also accused teams of not paying them salaries.
Jatin Ahluwalia, the co-founder of Seven3Sports, the commercial and strategic partner of the Nepal T20 League, has left Nepal and is currently in India.",https://english.onlinekhabar.com/nepal-t20-league-can-fixing-news.html,sports
Nepal T20 League controversy: What happened today?,"Tuesday, January 3, 2023","Kathmandu, January 3
Nepal T20 League is once again in the news for the wrong reasons.
Players representing Kathmandu Knights and Biratnagar Superkings refused the take the field on Tuesday morning. They said they did not want to take the field stating they had not been paid their due salaries.
The players did take the field later on as the Cricket Association of Nepal (CAN) guaranteed that the players would be paid.
They resorted to protest after the news of Jatin Ahluwalia, the co-founder of Seven3Sports, the commercial and strategic partner of Nepal T20 League, fleeing to India to avoid paying the players started making rounds.
Ahluwalia however, dismissed the claim as he told Onlinekhabar from India that he had gone there to manage bank transfers to ensure the cricketers would be paid.
This is not the only news that has come out from Nepal T20 League.
Sachin Timalsena, one of the commentators of the tournament, has said he is no longer going to be a part of the tournament as he has seen hints of spot-fixing during the tournament.
Releasing a video on Facebook, he said he had seen hints of spot-fixing during different matches and had reported them to the anti-corruption unit and CAN.
Gyanendra Malla, the captain of Kathmandu Knights, supported Timilsena’s claim as told journalists on Tuesday that one of his players was approached by someone who wanted to spot-fix.
“When he came to us, we directly went to the ACU and reported the incident,” said Malla.
This news is bad news for CAN which had hoped the tournament would be a springboard for Nepali cricket.
Onlinekhabar had previously reported that betting on the Nepal T20 League had been seen rampant outside Nepal.
Following these allegations, Setopati reports that the Central Investigation Bureau has formed a team to investigate the matter after it received a complaint.",https://english.onlinekhabar.com/nepal-t20-league-jan-3-2022.html,sports
Priya Rai: Nepal’s emerging trail and ultra runner can’t wait to show what she’s made up of,"Sunday, January 1, 2023","Standing at the start line of the Doi Inthanon Thailand by UTMB in Chang Mai in Thailand on December 10, 2022, Priya Rai was nervous. It was the 22-year-old’s first race away from Nepal and there were over a thousand men and women waiting to start the race with her.
Thanks to her record in Nepal, she was in the front row, which was full of elite runners. There were people far more experienced than her, but she was not letting that get to her. She had trained for nearly three months and was desperate to show the best version of herself and prove to everyone out in Thailand and Nepal what a great runner she was.
“Looking back I put myself under a lot of pressure. I wanted to win the race so bad,” says Rai.
Rai did not win, but her efforts got her second place in the 54-kilometre race. It was a long hard grind, but all her training paid off as she defeated some good runners to come in second. Now, Priya Rai wants to continue to push hard and make her name for herself in the field of trail and ultra running as she hopes to win bigger races in the future and make herself and the people who supported her proud.
Priya Rai only started running around four years ago. After reading about runners like Courtney Dauwalter, she wanted to try it out. But, as trail running was not big despite the likes of Mira Rai achieving a lot, Priya decided to start her training by running on the hills of Shivapuri.
“I started by running two kilometres uphill every morning around the hills of Shivapuri. It was tough at the start as I injured my calf in school when I practised taekwondo,” Rai says, “But gradually, it started to become easy as I started to follow Nepal Army personnel during their morning run.”
Things changed for her when she ran her first race in college. It was a spur-of-the-moment thing when she decided to take part in the race on the day itself. She did not have proper clothes nor did she have shoes. A teacher lent her his jersey and shorts and Priya Rai stood in the starting line wearing oversized clothes.
“I didn’t even have shoes so I ran barefoot.”
Running barefoot, she came in second overall and first in the female category. This was the beginning for her as she started to feel she was born to run. That win gave her the confidence to go to Bhojpur where Mira Rai was hosting the Bhojpur Trail Race.
“I only found out it was a trail race when I got on the bus.”
Priya Rai ran it and did not do as well as she had expected. She even fell ill during the race as it was strenuous on her body.
“I learnt a lot about trail racing in 2018. I played a lot that year and didn’t do well but was a great learning phase that year.”
The more races she ran, the more she understood what she needed to do and that shaped her into who she is today.
But, for that, Priya Rai also needed gear. Trail running gear is expensive and is rarely available in Nepal. She took part in different races in Kathmandu valley and slowly started getting recognised. That got her support from the likes of Richard Bull who even gave her proper shoes to run with.
She also stopped eating spicy food, her favourite, as she started to step up her effort to get better at trail running. Her sacrifice then started to bear fruit as in 2019, she announced herself in Nepal’s running scene with podiums and wins in trail races across the country.
Priya Rai won the Sindhupalchok Trail Race and Manaslu Mountain Trail Race and came second in the Mustang Trail Race and Gosaikunda to Helambu Trail Marathon. She also came in the top five of the Annapurna 100 and Stupa to Stupa Ultra.
“That made me feel I could compete with anyone.”
But, then Covid happened and everything went to a standstill. That frustrated her a lot, but she continued to train.
“The uncertainty didn’t help but I carried on training.”
Her family was quite supportive of her too and has always pushed her to continue her passion. They have always provided her with whatever they could, but there have been times apart from the coronavirus pandemic that has frustrated her.
“Money is something that has been an issue. Coming from Nepal, we rarely get sponsors and getting shoes, bags and other gear have been a challenge as they cost a fortune.”
Priya Rai says she has even sewn running shoes after they tore and were worn out. There were times she was embarrassed by it, but as races usually started in the dark, she felt no one would notice.
Another challenge for her was getting support from fellow Nepali runners. Apart from a few like Preeti Khatri, who arranged a coach for her before going to Thailand, she says no one really helped her out by giving tips and tricks.
“This year, when I ran in Thailand, I realised how helpful foreign runners are. The person who came first taught me so much. In Nepal, the competition is somewhat unhealthy,” Rai says.
Rai also does not understand why the government does not support runners like her. She believes people like her have so much potential to win big, but as the government does not recognise the sport, whatever has been done so far has been by adventure enthusiasts alone.
But, that has not stopped Priya Rai as she qualified for the Doi Inthanon on her merit and came second. When she crossed the finish line, she was still unsure if she really had finished second. Before going to Thailand, she had rehearsed how she would celebrate, but when she crossed the finish line, she forgot all about it.
“I didn’t have any emotion in me. I think I was relieved more than anything. Looking back, I was so shy and had to ask people in Nepal if I had really come in second.”
That second place got Priya Rai a lot of attention. Many companies approached her and asked if she had been signed up. One even offered her a contract and provided her with a coach and a team who she is in contact with regularly.
“It’s opened up new avenues and now I want to push myself to see how far I can go.”
This podium finish means she has qualified for the UTMB OCC (Ultra Trail du Mont Blanc Orsières-Champex-Chamonix), a 55km race that is one of seven races featured in the Ultra Trail du Mont Blanc event that takes place annually at Chamonix in France. There, she will go head-to-head against the best in the world.
Priya Rai knows it is going to be tough but knows that she has the ability and is eager to show the world what a little girl from Khotang of eastern Nepal can do.
“I can’t wait to show what I am made up of,” she says.",https://english.onlinekhabar.com/priya-rai-nepal-runner.html,sports
2022 review: 9 things to remember from the Nepali sports sector,"Saturday, December 31, 2022","This year, the Nepali sports sector witnessed a plethora of events. Some of them made the nation proud and raised hope while some of them broke the hearts of thousands of Nepali sports fans. Meanwhile, it also saw the downfall of a star player.
Among the various events that happened in the Nepali sports sector in 2022, Onlinekhabar has chosen nine events that you should know about.
In November, Nepal won the South Asian Football Federation (SAFF) U-15 Women’s Championship. Nepal earned 10 points from four matches in the competition played in a double round-robin format. Nepal remained the tournament’s sole unbeaten team, sparking a new hope in the Nepali sports sector. Bangladesh, the runners-up, were limited to seven points.
In November, Nepal won the Ssixer ODI Series beating the UAE by 6 wickets at Tribhuvan University Cricket Ground. This was the first bilateral ODI series win for Nepal at home.
The Nepali women’s football team became the first runners-up at SAFF Women’s Championship after losing to Bangladesh 3-1 at Dasharath Stadium in September. Nepal entered the final after winning over India in the semis. India were defeated for the first time in the 12-year-long history of the SAFF Women’s Championship.
The Nepali women’s basketball team ended up being the first runners-up in the South Asian Basketball Championship (SABA) Women’s Championship held in the Maldives in September.
Nepal had played in an international basketball tournament after three years.
After three years, the National Games was organised in October in Pokhara. The ninth edition of the biggest event in the Nepali sports sector featured 36 sporting disciplines. Nepal Army with a total of 371 medals stood in the first rank. Similarly, APF and Nepal Police Club stood in second and third position with 219 and 195 medals, respectively.
The Nepal T20 League, the franchise tournament of the Cricket Association of Nepal, kicked off on December 24. The tournament featured altogether six teams: Kathmandu Knights, Lumbini All Stars, Biratnagar Super Kings, Janakpur Royals, Pokhara Avengers and Farwest United. However, the event has been shrouded in controversy due to different factors. It seems the Nepali sports sector is not much hopeful of its impact.
The Nepali sports sector was shaken to the core after famed cricketer Sandeep Lamichhane was arrested on the charge of raping a minor. In November, the Kathmandu District Court sent Nepal’s former cricket captain Lamichhane to judicial custody until the final verdict on the rape charge he is facing.
Dozens of Nepali national footballers left the country this year after feeling financially insecure in the Nepali sports sector. The failure of the football-governing body led them to choose foreign land, as reported.
Some of the aspiring footballers who left Nepal this year include Ashish Lama, Suman Lama, Abhishek Rijal, Rajan Gurung and Shiva Gurung. All these players are currently playing amateur football in Australia.
This year, the Nepali national cricket team performed under the supervision of two different coaches: Pubudu Dassanayake and Manoj Prabhakar. The Nepali cricket team have a history of playing for a short span of time under the guidance of foreign coaches, and the trouble continued this year also.
Dassanayake was appointed in December 2021 and he resigned in July. Similarly, Prabhakar was appointed in August as the head coach of the national team and he stepped down from the post in December, making the entire Nepali sports sector hopeless.",https://english.onlinekhabar.com/2022-review-nepali-sports-sector.html,sports
A-Division League pushed to March 2023,"Friday, December 30, 2022","Kathmandu, December 30
All Nepal Football Association (ANFA), after holding decisions with A-Division clubs, has postponed the date for the upcoming season of the Martyr’s Memorial A-Division League.
ANFA, on Wednesday, held a meeting with all 14 A-Division clubs before announcing the league would now start on March 3, 2023. The league was due to start on January 10, 2023.
The clubs proposed to move the league claiming they did not get the preparation expenses from ANFA. Although ANFA has changed the date of the league, it has not changed the format.
The league will be conducted in the double round-robin format.",https://english.onlinekhabar.com/a-division-league-start-date.html,sports
Match-fixing suspicions as Nepal T20 League is on betting sites,"Monday, December 26, 2022","Kathmandu, November 26
Betting on Nepal T20 League has been seen rampant outside Nepal.
Betting applications like Bet 365 and 1xBet have included Nepal T20 League on their app, through which millions are involved in betting.
Some photos emerged from India show a betting code appearing during broadcasting on the FanCode app. This has raised suspicions that the matches are being fixed.
Betting is illegal in Nepal. But, Seven3Sports, which has entered into a commercial and strategic partnership agreement with the Nepal Cricket Association (CAN) to run the Nepal T20 League, has been registered with the purpose of operating betting houses in India.
Even in Nepal, this company has been registered by the Company Registrar’s Office despite the rejection of the Nepal Sports Council.
Indian companies and businesspersons have heavily influenced the league as an Indian company is operating the league and four out of the six teams are owned by Indians.
1XBat, which was announced as the main sponsor of the tournament, is also connected to betting.
As betting is taking place prominently, many say that the chances of the matches being fixed are quite high.
However, Seven3Sports, which has received the CAN and operating rights, has been saying that the tournament will be held under the direct supervision of ICC’s Integrity Officer and Sports Radar.
No CAN official was ready to make any comment about the issue.",https://english.onlinekhabar.com/nepal-t20-league-betting.html,sports
"Citing work permit issues, Nepal T20 League postponed again","Thursday, December 22, 2022","Kathmandu, December 22
Nepal T20 League, which was supposed to start on December 23, has been postponed again.
This comes after the foreign players didn’t receive their work permits on time.
Cricket Association of Nepal (CAN) president Chatur Bahadur Chand confirmed that the league will be postponed by a few days.
Chand said the league was also postponed after Seven3Sports, an Indian sports management company, to which CAN had given all commercial and strategic rights, failed to make necessary arrangements.
Chand also said that if the competition cannot be organised by next week, CAN will cancel the contract with Seven3Sports and conduct the league itself.
This is the third time the league has been postponed.
CAN had planned to host the league in September. But the league was postponed to December 11 after the Home Ministry stated it couldn’t provide security due to the federal and provincial elections in November.
The second time the league was postponed when one of the league’s franchise teams, Kathmandu Gurkhas, pulled out of the tournament.
Six teams will take part in the inaugural Nepal T20 League. The teams are Kathmandu Knights, Lumbini All Stars, Biratnagar Super Kings, Janakpur Royals, Pokhara Avengers and Farwest United.",https://english.onlinekhabar.com/nepal-t20-league-postponed-again.html,sports
"NSEM, ANFA sign 8-year agreement to conduct Nepal Super League","Wednesday, December 21, 2022","Kathmandu, December 21
Nepal Sports and Event Management (NSEM) has signed an agreement with the All Nepal Football Association to conduct the Nepal Super League (NSL). ANFA and NSEM signed an eight-year agreement on Tuesday.
As per the agreement, NSEM will pay an amount of Rs 172.1 million to ANFA for NSL.
NSEM chairperson Ashrayata Karki Chaudhary also handed over a cheque of Rs 15 million to ANFA general secretary Kiran Rai for the first season of NSL.
The first season of the NSL took place in April – May 2021. Kathmandu Rayzrs won the inaugural season.
The second season of the NSL was due to take place in 2022 but due to a dispute between A-Divison clubs and NSL, the league didn’t happen.
Now, as per the new agreement, the new season will likely be held in the autumn of 2023.",https://english.onlinekhabar.com/nepal-super-league-anfa-deal.html,sports
Two Nepali teams reach the grand finals of the PUBG Mobile Global Championship,"Monday, December 19, 2022","Kathmandu, December 19
Two Nepali teams have reached the grand finals of the PUBG Mobile Global Championship (PMGC) 2022.
DRS Gaming and Trained to Kill (T2K) have reached the grand finals of the PMGC that will be held in Jakarta from January 6, 2023.
A total of 48 teams from around the world participated in the PMGC. Following their performance in the PMPL South Asia Championships, three Nepali teams, DRS Gaming, Skylightz Gaming and Trained to Kill (T2K), qualified for the PMGC. Out of the three, DRS and T2K have reached the grand finals.
T2K directly qualified for the grand finals after their performance in the group stage while DRS Gaming made its way to the grand finals through the Last Chance League.
The grand finals of the PUBG Mobile Global Championship will have 16 teams who will go against each other in 18 rounds over three days.",https://english.onlinekhabar.com/pubg-mobile-global-championship-nep.html,sports
3 female footballers go to India to play IWL,"Friday, December 16, 2022","Kathmandu, December 16
Three members of Nepal’s national women’s football team have left to take part in the Hero Indian Women’s League (IWL).
National team’s captain and goalkeeper Anjila Tumbapo Subba, defender Gita Rana and forward Sabitra Bhandari have left Nepal to play in the IWL on Thursday.
Bhandari signed has signed for Gokulam Kerala FC while Subba and Rana will play for Sethu FC.
This will be Bhandari’s second season with Gokulam. When she played for them two years ago, she won the IWL becoming the league’s top scorer. Last year, she stayed away from football due to a knee injury.
Subba and Rana are playing in the IWL for the first time.
The IWL will be held in Kerala, India from January 1 to February 3.",https://english.onlinekhabar.com/female-footballers-india-iwl.html,sports
Manoj Prabhakar resigns as Nepal cricket coach,"Thursday, December 15, 2022","Kathmandu, December 15
Nepal’s cricket coach, Manoj Prabhakar handed in his resignation on Thursday.
“Manoj Prabhakar has stepped down from his position of Nepal Men’s National Cricket Team’s head coach with immediate effect. CAN has accepted his resignation and wishes him the best for his future,” read a statement from the Cricket Association of Nepal (CAN).
Prabhakar signed a one-year contract on August 8.
Prabhakar left for India on Monday after officials of the Cricket Association of Nepal (CAN) pressured him to leave the post.
According to sources, CAN officials were dissatisfied with Prabhakar from the beginning. He was accused of tampering with the battering order needlessly and benching players he didn’t like. He’s also been accused of putting needless pressure on the selection committee.
During his tenure, Nepal beat Kenya 3-2 in a T20I series and 3-0 in an ODI series. He also led Nepal to a 2-1 win in the Ssixer ODI Series against UAE in Nepal.
But the team’s performance during the Namibia tour, which was part of ICC Cricket World Cup League 2, has been his downfall as Nepal failed to register a single victory in the four games losing three of them.
Prabhakar has become the fourth coach to leave the national team during the ICC Cricket World Cup League 2. Umesh Patwal, Dav Whatmore and Pubudu Dassyanke all quit the national team citing personal reasons.",https://english.onlinekhabar.com/manoj-prabhakar-resigns.html,sports
Cricket coach Manoj Prabhakar to resign,"Monday, December 12, 2022","Kathmandu, December 12
The coach of the Nepal national cricket team, Manoj Prabhakar, is planning to resign. He signed a one-year contract on August 8.
Prabhakar left for India on Monday after officials of the Cricket Association of Nepal (CAN) pressured him to leave the post. He will likely send in his resignation from India.
An official working for CAN said it was unlikely that Prabhakar would continue as coach of the national cricket team as results over the past few months have been really poor.
During his tenure, Nepal beat Kenya 3-2 in a T20I series and 3-0 in an ODI series. He also led Nepal to a 2-1 win in the Ssixer ODI Series against UAE in Nepal.
But the team’s performance during the Namibia tour, which was part of ICC Cricket World Cup League 2, has been his downfall as Nepal failed to register a single victory in the four games losing three of them.
According to sources, CAN officials were dissatisfied with Prabhakar from the beginning. He was accused of tampering with the battering order needlessly and benching players he didn’t like. He’s also been accused of putting needless pressure on the selection committee.
“The players, officials and team manager were not satisfied with him. Had we been winning these differences would not have mattered but with us not winning there was no way we could continue,” said a CAN official.
The official said that CAN has asked him to resign instead of them having to sack him.
Prabhakar has said that he will go to Delhi and submit his resignation. According to sources, there are plans in place to city family reasons as his reason for resignation. If he doesn’t resign, CAN is will sack him.
Manoj Prabhakar replaced Pubudu Dassanayake after her Sri Lankan resigned.
Prabhakar will become the fourth coach to leave the national team during the ICC Cricket World Cup League 2 cycle. Umesh Patwal, Dav Whatmore and Pubudu Dassyanke all quit the national team citing personal reasons.",https://english.onlinekhabar.com/manoj-prabhakar-resign.html,sports
Nepal cricket: ODI status is at stake as the new captain and coach couldn’t solve old problems,"Monday, December 12, 2022","There was a time when the only way to follow Nepal cricket was ESPN’s Cricinfo ball-by-ball update. The time was such when a Nepali cricket fan would jump with joy when they saw a boundary being scored while they would often pull their hairs out when a wicket fell. Live cricket was an anomaly back then, yet the interest was crazy.
Times are different now. Nepal cricket games are live either on TV or on YouTube, but the interest is not the same. With the onset of T20 crickets, fans do not care for or do not have the time to sit through a 50-over game. Further, what has not helped is Nepal’s poor performances in the 50-over format, which seems to have frustrated the Nepal cricket fans.
The recent Namibia tour, which was a part of the ICC Cricket World Cup League 2, is evidence of this.
The ICC Cricket World Cup League 2 was Nepal’s best chance to be a part of the 2023 ICC World Cup that would be held in India. Performances in League 2 also determine if associate nations retain or lose their ODI status.
Nepal ticket team played their sixth series of League 2 in Namibia and it was Nepal’s worst performance so far, which means Nepal’s road to the World Cup is most likely over and it is also likely that Nepal will also lose their ODI status.
The team went into the series with a new coach and captain. But, the tour turned out to be a nightmare for both Manoj Prabhakar and Rohit Paudel.
This was Paudel’s first overseas tour as the captain and Nepal were not able to win a single game as they lost three matches while one was a washout. His personal performance was also below par. It was not just him. Everyone’s performance in the series was poor. To put it bluntly, everyone, from the coach to the players, flopped on this tour.
This was the first time that Nepal failed to win a single in a League 2 series, which has raised alarm bells.
Out of the seven teams in League 2, Nepal cricket team are currently in the sixth position with 18 points from 24 games. Now, with the World Cup qualification out of the window, Nepal’s focus is on ensuring they retain their ODI status. But, even that is hard.
Nepal have not beaten Namibia in League 2 and even though they won one game against Scotland in Scotland, they lost the next three games. If you look at past results, Nepal are winless in the last six games.
Before going to Namibia, Nepal played a three-match series against the UAE at home and won 2-1. They even went to India to play a few practice games before going to Namibia. The spirits were high as even Prabhakar said preparations were good.
But, he had said Nepali players needed to learn from mistakes and not repeat them. Paudel also emphasised the need to play better cricket with both the bat and the ball.
That was easier said than done as Nepal continued to make the same mistakes as batting once again became the team’s Achilles’ heel as Nepal’s batters kept throwing their wickets right from the start as runs dried up.
Bowlers, who have been Nepal’s strength, also did not perform. With Sandeep Lamichhane facing a criminal case, Nepal’s middle-over bowling suffered as spinners failed to pick up wickets. No Nepali bowler was able to break partnerships to turn the game in the team’s favour.
Even though the coach had said preparations were good before the series, the reality looked different. This has resulted in many calling for Prabhakar’s head, which, after such a performance, should not be surprising.
Former captain Gyanendra Malla’s 75 runs in the first match against Namibia was the only half-century made by a Nepali player. Captain Paudel failed in the first match but followed it up with 44 and 47, but with the team needing a bigger score, he failed to make an impact as the captain.
What did not help the batters was the constant chipping and changing of players. With the batting order continuously changing, players seemed to be confused about their roles. Only Arjun Saud played all four matches in the same position.
Nepal’s ODI status is in jeopardy after the Namibia tour. This shows how Nepal cricket is taking a step back after a few good years. With Nepal needing to win nine of the remaining 12 matches, it is almost certain that they will lose their ODI status.
Nepal’s only chance to preserve the ODI status is through the 2023 ICC Cricket World Cup Qualifier Play-off. Six teams will take part in the tournament, the bottom four teams from League 2 along with the top teams in ICC Cricket World Cup Challenge League. The top two teams from this tournament will progress to the 2023 Cricket World Cup Qualifier.
Past results suggest even this qualifier series is not going to be easy. But, if the Nepal cricket team want to retain the ODI status, they have to play out of their skin.
This story was translated from the original Nepali version and edited for clarity and length.",https://english.onlinekhabar.com/nepal-cricket-problems.html,sports
Nepal T20 League to start on Dec 23,"Friday, December 9, 2022","Kathmandu, December 9
Nepal T20 League will start on December 23, Cricket Association of Nepal (CAN) announces on Thursday.
The league will start after the Kathmandu team got a new owner in the form of Nepal Sports Venture, a company based in Kathmandu. The new team will be called Kathmandu Knights.
The future of the league was thrown in doubt after Kantipur Media Group-owned Kathmandu Gurkhas withdrew from the tournament two weeks before it was due to start.
CAN, in a bid to find new owners, had said the league would be postponed from December 11, the date it was due to start. Now, with the new owners found, the league will start on December 23 and end on January 10, 2023. CAN says it will release the league’s revised fixtures soon.
Six teams will take part in the inaugural Nepal T20 League. The teams are Kathmandu Knights, Lumbini All Stars, Biratnagar Super Kings, Janakpur Royals, Pokhara Avengers and Farwest United.
A total of 30 foreign players will play in the tournament.",https://english.onlinekhabar.com/nepal-t20-league-start-date.html,sports
Cinema halls in Kathmandu to show World Cup matches from today,"Friday, December 9, 2022","Kathmandu, December 9
Cinemas halls in Nepal will show the FIFA World Cup matches from today.
The quarterfinals of the world cup start today.
Multiplex companies have reached an agreement with Media Hub, which has obtained exclusive broadcast rights to the FIFA World Cup broadcast, to show the quarter-finals matches.
One Cinemas in Baneshwor and Kalimati will show the match between Croatia and Brazil. Those interested have been asked to book in advance. The match will start at 8:45 pm. Another multiplex chain, iNi Cinemas, will show the games in its halls in Gongabu, Pokhara and Chitwan.
These halls are going to show football on the basis of ticket percentage sharing agreement.
QFX Cinemas is also preparing to show the final match in its halls.",https://english.onlinekhabar.com/cinema-halls-to-show-world-cup-match-today.html,sports
"World Cup dream all but over for Nepal cricket team, battle to retain ODI status","Thursday, December 8, 2022","Kathmandu, December 8
After losing to Namibia by 86 runs in the ongoing ICC Cricket World Cup League 2, Nepal cricket team’s doors to qualify for the global qualifiers of the ICC Cricket World Cup in India in 2023 is all but over.
Out of the three games played by Nepal in Namibia, they have not won a single match. The first game against Namibia was a washout as the two teams shared a point each. Nepal lost the next two games to Scotland by three wickets and Namibia by 86 runs.
With this, Nepal have accumulated a total of 18 points from 23 games and are currently in the sixth position in ICC Cricket World Cup League 2 standing. This means Nepal’s chances of finishing in the top 3 of the standing are all but over.
The top three directly qualified for the global qualifiers of the 2023 ICC Cricket World Cup.
Scotland currently lead the table with 44 points. Oman, also on 44 points, are second due to net run rate followed by Namibia on 37 points.
Nepal now have 13 games remaining and can reach 44 points if they win all their games, which, given recent performance, is unlikely.
Now Nepal’s focus is on retaining the ODI status and reaching the global qualifiers via the playoffs. To retain the ODI status, Nepal have to finish fifth in the standing which is currently occupied by the UAE who have 27 points.
After returning from Namibia, Nepal will play three more series part of the ICC Cricket World Cup League 2 out of which two are at home.",https://english.onlinekhabar.com/nepal-cricket-odi-world-cup.html,sports
