title,date,content,URL,category
10 Nepali handicrafts you should take back as souvenirs from your Nepal visit,"Sunday, April 3, 2022","Nepali handicrafts have long been a part of the country’s cultural legacy, reflecting rich traditions and culture. Their history may be traced back to the stone era when humans lacked any form of instrument. Nepali handicrafts are most recognised for their beautiful art, crafts, and oriental architecture around the world.
The skills and techniques for manufacturing Nepali handicrafts that have been passed down from generation to generation reflect not only the ability and skill of crafters, but also the social, religious, and cultural values that exist in various sections of the country. There are several Nepali handicraft items that are loved by foreigners as souvenirs or are exported in large quantities for trade and business.
Here are the 10 best Nepali handicraft items that you should consider bringing back with you as souvenirs from your Nepal visit.
Thangka painting is a Buddhist painting made of cotton and silk. When these handicraft items are not used for display, they are rolled and kept on a textile backing which looks like Chinese scroll paintings, with a silk cover. They can last for a long time. But, they are delicate, that is why they are kept in dry places so that they do not get affected by moisture. Each of these paintings depicts a Buddhist deity or a scene. They serve as important teaching tools.
Thangkas worth Rs 16.5 million were exported in the fiscal year 2019/20, according to statistics published by the Federation of Handicraft Association of Nepal (FHAN), which is 75 per cent less than in FY 2018/19. In the previous fiscal year, thangkas worth Rs 65.3 million were shipped in 2018/19.
Carving in stone and metals is one of the ancient art forms that has been passed down through the generations since the beginning of time. A Nepali handicraft statue can be made out of a variety of materials, including copper, bronze, and brass.
Carving is a well-known craft that uses a hammer and chisel to carve in the shapes. In Nepal, you may see a wide range of sculptures. Nepali handicrafts such as metal products are shipped to countries like the USA, China, Korea etc. Especially popular are small idols of gods and goddesses as well as decorative and household items.
In the international market, Nepali paper and paper products are well-known. The lokta or dayshing (Daphne cannabira) plants are used to make Nepali papers. Moth resistance is its distinguishing attribute. Nepal exports a variety of items created from Nepali paper, including postcards, writing pads and papers, woodblock prints, calendars, gift wraps, lampshades, and so on. The United States, Japan, Canada, and European countries have been the most important markets.
Nepal is fortunate to be located in the Himalayan foothills, surrounded by beautiful green forests and hardwood trees. Needless to say, these trees provide valuable timber, which the locals make significant use of. Wooden craftsmanship has always been a highlight of the Nepali handicraft industry as well as architecture.
Wooden décors, flutes, bracelets, wooden masks, decorative boxes, small wooden windows, and much more are among the goods available. These products are in high demand in nations like India, China, and the United States. There are several goods ranging in price range from USD 13 dollars to 700 dollars.
Over the years, handwoven carpets have been one of Nepal’s most important exports. Since commercial carpets began to be produced in Nepal, the product’s quality has garnered attention from all around the world. Nepali handicraft carpets, which are often composed of wool and silk, are known for their double-knotting method, high pile density, and environmentally friendly manufacturing process. Handwoven carpets are being sold to over 60 countries for roughly USD 70 million, making it one of Nepal’s greatest exports.
Nepali jewellery is yet another important export among Nepali handicrafts. Such jewellery is manufactured mostly by the hands of trained artisans, and it reflects the country’s traditional arts and culture. Gold and silver earrings, necklaces, bracelets, brooches, pendants, payels, kalli, phuli, and other popular pieces of Nepali handicraft items.
Elements like gold and silver are regarded as holy metals by the people of Nepal. Gold and silver jewellery with various precious and semi-precious stones are a popular export. Varieties of precious and semi-precious stones such as ruby, corundum, sapphire, tourmaline, aquamarine, topaz, garnet, crystal quartz, beryl, and others are also available in different parts of the country,
Jewellery is preferred by all ages. Nepali silver jewellery is exported to the United States, the United Kingdom, Canada, Denmark, France, Germany, Italy, Japan, Saudi Arabia, and Brazil, among others.
Singing bowls are Buddhist traditional goods that date back thousands of years. These bowls were created by ancient Nepali and Tibetan monks who were Gautama Buddha’s disciples. In monasteries, monks use singing bowls to transform negative energy into positive energy. It is also utilised for silent profound meditation.
This Nepali handicraft item is now well-known for its use in meditation, music, relaxation, and personal well-being. The tones of the singing bowl reach every part and cell of human bodies, transforming how we feel, move, and think. You may discover numerous sorts of these singing bowls in Nepal at varying rates, whether they are handcrafted or machine-made, engraved or plain, made of brass or some other metal.
Singing bowls worth around Rs 12 billion are shipped annually to major countries such as the United States, the United Kingdom, Korea, China, and India.
Felt is claimed to be one of the oldest Nepali handicraft items. It is used in a broad range of items, including the automobile sector, art and design equipment, and musical instruments. Of the popular felt items are handmade felt decorations, handmade felt balls, ornamental slippers, and felt mats.
According to the Trade and Export Promotion Centre, the nation exported felt items worth Rs 2.74 billion in the first eight months of the current fiscal year (mid-July 2021 to mid-March 2022), up 61.97 per cent from the previous fiscal year’s export bill of Rs 1.69 billion. In the previous fiscal year, the nation exported felt items valued at Rs 2.15 billion. According to felt dealers, the United States and European nations are the most important markets for Nepali felt, followed by Japan and Canada.
Shawls, handkerchiefs, ties, and even table mats are among the ‘Palpali Dhaka’ goods available in Nepal. Buffalo hides and goat skins are also available in Nepal and are primarily exported in the forms of wet blue, chrome tanned, chrome crust, and chrome complete finished.
Nepal has been making and exporting a wide range of leather items, both contemporary and traditional, for several decades. Leather items such as jackets, handbags, belts, purses, shoes, gloves, and wallets are made in Nepal and have a strong export market. Pakistan, the United States of America, and Japan are the biggest export markets for leather and leather goods from Nepal.
After readymade garments and hand-knotted woollen carpets, Nepali handicraft pashmina items have become Nepal’s third-largest international export commodity. The inner coat of a mountain goat’s hair is known as pashmina. It is created by blending the goat’s natural hair. Pashmina’s softness, lightness, fineness, warmth, and long-lasting characteristics, as well as workmanship, define its quality. Shawls, stoles, mufflers, scarves, blankets, and readymade clothing are the most popular pashmina exports.
These Nepali handicraft goods are available in any hue the customer desires, whether synthetic or natural dyes are used. The United States of America is the major importer of Nepali pashmina products outside of Nepal. Japan, the United Kingdom, France, Germany, the Republic of Korea, Italy, Canada, and Switzerland are all key markets for pashmina products.",https://english.onlinekhabar.com/nepali-handicrafts-for-souvenirs.html,travel
"Post-Covid Mustang sees a rise in the number of domestic, foreign tourists","Thursday, March 31, 2022","Galeshwar, March 31
The inflow of domestic and foreign tourists has shot up in the trans-Himalayan touristic district, Mustang, with the fear of coronavirus infection receding of late.
Tourism entrepreneurs are happy right at the moment when daily around 3,000 tourists are entering the department through land and air routes. Along with a rise in the influx, the landscape of the marvellous tourism hotspot has also changed.
Jomsom Airport sources say daily 15 flights are taking place now in Mustang – the centre of attraction for domestic and domestic tourists. Likewise, there seems a long queue of land transport vehicles on the Beni-Jomsom road leading to Muktinath and Lomanthang.
Lately, over 2,000 tourists are daily entering the district via land routes, according to police. Likewise, Jomsom Airport Chief Puskal Raj Sharma says over 250 tourists are arriving in the district via air daily.
Tourism entrepreneurs say the arrival of tourists via air and land routes has invariably upped in Mustang which saw almost zero mobility of tourists during a two-year hiatus of the Covid pandemic.",https://english.onlinekhabar.com/post-covid-mustang-more-tourists.html,travel
"Nepal mountaineering season 2022: Everest’s getting quieter, but there’s something else to hope for","Monday, March 28, 2022","With spring already here, mountaineers from all over the world–including Russia–are starting to land in Nepal. But, unlike other years, these mountaineers are not here only for Everest this mountaineering season. Nepal’s other eight-thousanders have started to garner interest among climbers.
With China closing its mountains for tourists yet again, Nepal is the only country available for mountaineers in the Himalayan region, but the Department of Tourism believes the number will be significantly low this year.
“We’ve only handed out 10 permits so far. We expect there won’t be as many crowds this mountaineering season, but it’s still early days. People are gradually arriving, so let’s see how it goes,” says Surya Prasad Upadhyay, a director at the department.
So what can you expect? Here’s a small rundown.
The war in Europe has had an effect on bookings for Everest. By this time in other mountaineering seasons, almost all teams would be fully booked, but some expedition agencies are still advertising for the Everest Lhotse climb. This means the number of climbers on Everest is likely to be less than the 400 odd who took permits last year. Apart from the war in Europe, China making it hard for its citizens to return is also creating issues in the climbing sector, say expedition outfits.
As usual, Seven Summit Treks will have the most number of people on Everest this mountaineering season. Its team of superstar climbers including record-holder Kami Rita Sherpa and K2 summiteer Sona Sherpa have left for base camp as they have been assigned to fix ropes to the summit of the highest peak on earth. The icefall doctors, deployed by the SPCC, have already started fixing ropes up the infamous Khumbu Ice Fall.
The official data are yet to come on how many will climb Everest this year, but the numbers are likely to be around 250 to 300, say officials as almost all expedition outfits still have many climbers. This is great news for those wanting to have an intimate climbing experience. It is also great for those who want to climb Everest without the help of supplemental oxygen given the lack of crowd.
Doing the Everest-Lhotse doubleheader has become quite trendy in recent mountaineering seasons. Over the past few years, expedition companies in Nepal and abroad have given their clients a good deal to do both. But, with not many being able to do the doubleheader, it will be interesting to see how many actually get the permits. Usually, it is less than 100, but this year, looking at the situation, it will be less than 50. There are reports that South Korean climber and polar explorer Hong Sun-Taek will attempt the impressive South Face of Lhotse for the seventh time.
After leading a huge team last year with Pioneer Adventure, Mingma G Sherpa is back on Dhaulagiri this mountaineering season and his team has already set up camp 1. It is not clear if any other team will be heading to Dhaulagiri this year. Jill Wheatley, who was with Mingma G at Manaslu during their historic climb to the mountain’s true summit is with him again as she wants to tick another mountain as she aims to climb all 14 eight-thousanders. Carlos Soria, the veteran Spanish climber, is also heading towards Dhaulagiri for his 13th attempt to climb the mountain.
Seven Summit Trek also has a small team on Dhaulagiri that will reach the base camp in a few weeks as does Pioneer Adventure.
If rumours are true, there are going to be a lot of people on Kanchenjunga this mountaineering season. Seven Summit Treks has a group that will be led by Sanu Sherpa who wants to create history by climbing all 14 eight-thousanders twice. Pioneer Adventures and a few other companies also have teams on Kanchenjunga that is gaining popularity amongst climbers every year. Journalist-turned-mountaineer Purnima Shrestha is also heading towards the mountain where she will attempt to climb her fifth eight-thousander.
Makalu is one of the most underrated mountains in Nepal. Its pyramid-like structure woos a lot of mountaineers who see it from Everest, but not many people attempt to climb it. This mountaineering season though, there seems to be significant interest from both Nepali and foreign companies. Alpenglow Expeditions will have a team on the mountain as its lead guide Adrian Ballinger has shown interest in skiing off the mountain. The company’s rapid ascent team will arrive in Nepal soon. Seven Summit Treks also has a team on the mountain as does Pioneer Adventure.
Last spring, Annapurna saw a lot of people. But, this year, there has not been much interest. Until now, only Seven Summit Treks has a small group heading up the mountain. Its team included Arjun Vajpai, the youngest to ever climb Mount Everest. Pioneer Adventure had a few Ukrainian climbers interested, but due to the war raging there, they cancelled. Other outfits are not sure if they will have an expedition on Annapurna this mountaineering season.",https://english.onlinekhabar.com/nepal-mountaineering-season-everest.html,travel
7 things a tourist should do in Nepal during spring,"Friday, March 25, 2022","Nepal during spring is different. The air is fresh, the trees are blossoming with flowers and the weather is just perfect. Add some special festivals and you have the best season to visit Nepal. A lot of people travel to Nepal during spring for trekking, some visit Nepal for mountaineering, but the country offers tourists a lot more than just trekking and mountaineering during spring.
Today, we bring a list of activities that you can indulge yourself in Nepal during spring. It is very handy if you are planning to visit Nepal during the season.
For people who do not want to spend days trekking in Nepal during spring, short hikes around major cities like Kathmandu or Pokhara are perfect during spring. Head to these hills in the morning and you get to see blooming rhododendrons, different birds and fresh weather. If the city’s air is not polluted, you might also get a glimpse of the mountain but that is secondary because the breeze and the sound of the woods during the spring season will make you want to hike every week.
Where: Lakuri Bhanjyang, Nagarkot, Shivapuri, Sarangkot, Dhampus, Ghandruk, Ghorepani
Many argue that autumn is the best time for mountain flights, but to many, it is in Nepal during spring. The mountains are full of snow and the weather just seems fresh. A mountain flight to go see Everest is recommended; but; if you want a more closeup experience, you can get on a helicopter and go wherever you want to. Thanks to clear weather during spring and low winds, you can go anywhere you want.
Where: Everest Base Camp, Annapurna Base Camp, Kori Danda, Gosainkunda, Panch Pokhari
If you have not done rafting, you ought to try it at least once. Why rafting in Nepal during spring? Well, the flow is not as powerful as it would during the summer or autumn, which makes it a lot safer. The warm weather is also ideal for rafting in spring.
Where: Trishuli, Seti, Bhotekoshi, Marsyangdi, Kaligandaki, Sunkoshi
Spring is the season when everything starts afresh. And, if you like greenery, parks are the place where you should be in Nepal during spring. You must have seen the jacaranda trees painting the streets of Kathmandu pink during spring, but the parks are even prettier. So if you are someone who loves plants and flowers, visit some of the parts of the city you are in; you will not be disappointed.
The Terai, the southern plains of Nepal, has its own charm. The landscape and people make it unique from other parts of Nepal. If you have not been, you should consider getting there during spring because the temperatures are ideal. Yes, it is still hot, but the mornings and evenings are very pleasant. Since it is hot during the day, you might be lucky enough to get a glimpse of the elusive Bengal tiger if you around the national parks. If you are not, you will still get to witness a gem of a sunset. Make sure to try the different food items from different regions.
Spiritual tourism in Nepal is much underrated. There are so many good yoga schools you can enrol in. Would it not be cool to roll down your mat, strike your asanas, and meditate against the world’s highest mountain peaks or lush green woods? If this seems enticing, come to Nepal during spring and indulge yourself in various yoga activities. If you want it more spiritual, you can live in a monastery and get an experience like no other.
Springtime is all about welcoming the new year and Nepalis do that by celebrating various festivals. They welcome spring by celebrating festivals like Shivaratri, Holi, the Nepali new year and various other indigenous festivals that take place around the country. It is a great way to learn about the country that is more than the mountains and immerse yourself in Nepali culture and tradition.",https://english.onlinekhabar.com/visit-nepal-during-spring.html,travel
Flights at Kathmandu airport affected throughout the day as communication equipment goes kaput,"Thursday, March 24, 2022","Kathmandu, March 24
Both incoming and outgoing flights at the Kathmandu airport have been affected since early morning on Thursday as the communication equipment at the airport goes kaput.
Several flights have been cancelled whereas others have been delayed. The Tribhuvan International Airport authority says flights on both domestic and international sides have been affected.
As per provisional arrangements, only one flight can land or take off at the Kathmandu airport every 15 minutes now. In normal times, the airport provides landing/taking off opportunities to an aircraft once every two or three minutes.
The airport administration says the problem was caused by water leakage inside the building that houses the communication equipment.
Meanwhile, airline companies have requested passengers to call the service providers before coming to the airport for scheduled flights.",https://english.onlinekhabar.com/flights-kathmandu-airport-affected.html,travel
Fraud? Kathmandu airport forces visitors to pay Rs 100 for using the waiting lounge,"Tuesday, March 22, 2022","Kathmandu, March 22
In an apparent act of fraud, the Kathmandu airport has been forcing visitors who go there to receive their families or guests to pay up to Rs 100 just for using the waiting lounge, which should have been allowed free of cost.
For the past three months, the airport has been charging visitors to use the waiting lounge. There are two options available: Rs 50 and Rs 100 for deluxe and superior rooms. Those who cannot pay or deny this are forced to stand up outside.
The Tribhuvan International Airport administration does not directly collect the money but defends the apparent illegal act.
The Kathmandu airport chief Prem Nath Thakur says collecting fees is not unusual as it is a matter of choice.
The airport has contracted a private company named IMS Airport Service to manage some of its sections and the company collects the charge.
“We also get some amount into royalty from the company’s income. If someone wants to sit in an air-conditioned clean room, they should pay the minimum charge,” Thakur says, “There are complaints, but this should not be considered unnatural.”",https://english.onlinekhabar.com/fraud-kathmandu-airport-waitin-lounge.html,travel
Everest climbing 2022: Icefall doctors reach base camp to fix ropes,"Monday, March 21, 2022","Kathmandu, March 21
A team of eight icefall doctors has reached the Everest base camp to prepare the route for mountaineers to the summit of Sagarmatha (Everest) to facilitate the climbing this spring season.
A team led by Angsarki Sherpa, an icefall doctor who has been active in route construction for a long time, has reached the base camp. The team left Namche for the base camp on March 12 and will start the work after paying homage at the Pangboche monastery and determining the auspicious hour with the guidance of a Lama, says the Sagarmatha Pollution Control Committee (SPCC) vice-chairman Lama Kaji Sherpa.
Icefall doctors prepare the route from the base camp to camp II of Mount Everest using stairs and ropes. From the base camp, the world’s highest Mount Everest as well as Lhotse and Nuptse are climbed.
With the onset of the tourist season, foreign tourists have started coming to Khumbu in the Everest region. The number of foreign tourists entering the Khumbu region has been increasing following the onset of spring.
According to the Khumbu Pasanglamu rural municipality, more than 100 domestic and foreign tourists visit the Khumbu area daily.",https://english.onlinekhabar.com/everest-climbing-2022-icefall-doctors.html,travel
"Pandemic chased Nepal’s experienced trekking guides away. With novices, the tourism industry is suffering","Friday, March 18, 2022","Jason Walker and his wife Jennifer came to Nepal in October 2021. Having heard a lot of the Shey Phoksundo, they wanted to experience the lake and Dolpa first hand. But, the couple found it very hard to find a trekking guide that would take them there. As the trails around the Dolpo circuit is not marked well, most guides are hesitant to do the route and the couple were left frustrated when they could not meet anyone.
“We went to Langtang instead. It wasn’t our preferred destination but it sucked not being able to go to Dolpo,” says Walker.
The Covid pandemic has broken Nepal’s tourism industry. The most affected by it are trekking guides whose only sources of income are guiding foreigners around Nepal. Due to a loss of income for several months, a lot of Nepal’s experienced trekking guides are quitting the profession and are doing something else.
This has left a gap in the industry as many guides do not want to go to remote places in the country. This in the long run will cause a lot of problems when the country starts to see a rise in the number of tourists, say stakeholders.
Three years ago, Sandesh Regmi, 33, from Dharka Phedi in Dhadhing was guiding a group of four Americans to the top of Throng La. As a trekking guide, his life was going well. He would guide 10 groups a year and be making enough money to survive in Kathmandu.
But, in March 2020, everything changed for him. The Covid pandemic and the lockdown meant he had no work. He had hoped things would get better in 2021, but they did not. After a lot of contemplating, Regmi, who had been in the field for over a decade, decided to leave Nepal.
“Covid hit me hard,” says Regmi from his room in Dubai where he works at a packaging factory. “I had to give up a career that was close to my heart because I had loans to pay off. I don’t know for certain if I’ll get back to it when I come back, but I really miss it.”
“A lot of my friends have left too because there’s no money in it right now. We all have bills to pay and children to educate. I think many won’t return,” says Regmi.
According to the Trekking Agencies Association of Nepal (TAAN), there are over 15,000 trekking guides in the country. These guides are of different skill levels.
Those that are new to the industry have a basic guiding level and only try and do commercial routes like the Annapurna Base Camp or Everest Base Camp. TAAN officials say that they choose these routes because many have been there before as porters and find it convenient to do so. But, when it comes to areas like Dolpa or Kanchenjunga, people find it hard to find guides.
Shiva Bastakoti, a trekking guide based in Kathmandu, says the number of guides to go to these places are low because most tourists usually do not go to places like Dolpa or Kanchenjunga. He says that due to rising costs and the need to set up camps, most tourists also refrain to go these places.
“You need to take around six people to cater to the need of two tourists. When that happens, the cost will rise. Yes, there aren’t experienced trekking guides who go there, but with a lack of demand and high cost, even an experienced one will want to go guide along the comfortable commercial routes around,” says Bastakoti.
He says the around 20 per cent of trekking guides he knows have quit guiding and are doing other things. Some have started their own business, many have gone back into farming while a majority have left Nepal to work in the Gulf countries.
Chura Mani Aryal of Navigate Outdoors, a tour operator based in Kathmandu, says the equation has turned dysfunctional due to the government not paying much attention to the sector that is a major contributor to the country’s GDP.
“These trekking guides that have left due to frustration. They spend years training and honing their skill and when a crisis like the pandemic hits them, the government offers no help. It’s a sad reality,” says Aryal.
He says while the government is helping big trekking agencies, smaller companies are not being looked at, which will cause issues in the long run.
“It’s guides and the tea houses that should be helped, not major corporations. The government policies are ridiculously bad,” he adds.
Even TAAN’s president Khum Bahadur Subedi agrees that more needs to be done to retain trekking guides. He says the government needs to invest in the people who are currently in the industry and make sure they have the skills to read maps, the ability to conduct a rescue and detailed knowledge about first aid.
“We have to produce skilled guides because you never know what goes on in the mountains and we have been doing these training regularly in coordination with other agencies. But, now an effort needs to be put by the government too,” says Subedi.
Meanwhile, Sandesh Regmi feels his time is as a trekking guide is up. He feels that neither the company he worked for nor the government took care of him during bad times. He says that while he does miss going out, he will only be guiding the foreign friends he made during his career as a guide.
“Nepal doesn’t care about us and that is a fact. I will come back to Nepal after my contract here is over,r but when I do, I will not guide because I’ve realised that it is not a secure enough job,” says Regmi.",https://english.onlinekhabar.com/trekking-guide-nepal-post-covid.html,travel
NAC: Preparations in full swing to revive its international market,"Thursday, March 17, 2022","Kathmandu, March 17
Nepal Airlines Corporation (NAC), the national flag carrier, says it has prioritised the restoration of its international market by resuming the flight services suspended with the outbreak of the Covid pandemic.
As the infection risk slows down, the resumption of disrupted flights is one of its current priorities, the corporation says.
The state-owned entity is preparing to connect two major cities of India, Bangalore and Mumbai, with Kathmandu very soon. As the corporation says, it is preparing to operate the Kathmandu-Bangalore flights from March 21 to be followed by the service between Kathmandu and Mumbai from March 29.
The NAC service for Bangalore will be available thrice a week–on Tuesdays, Thursdays and Saturdays–while the flights to and from Mumbai will be operated on Wednesdays, Fridays and Sundays.
The NAC has ensured the operation of two flights on the Kathmandu-New Delhi route since March 14. It had continued the service for New Delhi amidst the adversity caused by the pandemic also.
Similarly, it is working on a plan to add one more flight along the Kathmandu-Narita (Japan) route from April 1.
According to NAC Spokesperson Archana Khadka, the corporation is likely to operate two flights a week. Additionally, preparations are underway for operating two flights on the Kathmandu-Bangkok route from March 21. Currently, Kathmandu-Bangkok has been connected by a single flight.",https://english.onlinekhabar.com/nac-revive-international-market.html,travel
Nepal’s second international airport to start flights on May 16; Kuwait the first destination,"Monday, March 14, 2022","Kathmandu, March 14
After a long wait of years, Nepal finally has its second international airport after the Tribhuvan International Airport in Kathmandu. The newly constructed Gautam Buddha International Airport in Bhairahawa in southern Nepal is all set to begin flights on May 16.
It is highly likely that Kuwait City in Kuwait will be the first international destination of the new facility.
Nepal’s civil aviation regular, Civil Aviation Authority of Nepal (CAAN), says Kuwait’s Jazeera Airways, has submitted an application to begin flights between Bhairahawa and Kuwait City. The authority’s Deputy Director-General Devendra Lal Karna says the Kuwaiti company says it wants to operate one flight every day from the first day of the airport’s operation.
The authority, however, is yet to decide on the approval. “But, with the application received, it has been certain that there will be flights from the new airport from May 16 itself.”",https://english.onlinekhabar.com/new-international-airport-kuwait.html,travel
NAC doubles the number of flights to Japan’s Narita,"Sunday, March 13, 2022","Kathmandu, March 13
Nepal’s national flag carrier, Nepal Airlines Corporation (NAC), says it is doubling the number of flights to Narita of Japan, from April 1.
Whereas the NAC is flying to the Japanese city once a week until now, the number will be two from April, according to the corporation.
The flights will take place every Tuesday and Friday. Currently, Kathmandu-Narita flights are taking place every Friday.
Of late, the corporation is in its bid to revive its market affected by the Covid pandemic. Recently, it has received a permit to fly to Saudi Arabia and is preparing to fly to Riyadh regularly from April.
The corporation hopes the recent initiatives will help it improve its financial status and receive more tourists.",https://english.onlinekhabar.com/nac-japan-narita-flights.html,travel
"NAC resumes flights to Bajhang, Achham and Doti","Friday, March 11, 2022","Kathmandu, March 11
The national flag carrier Nepal Airlines Corporation (NAC) has resumed flights to the airports in Chainpur of Bajhang, Sanphe of Achham and Dipayal of Doti.
Earlier Minister for Culture, Tourism and Civil Aviation, Prem Bahadur Ale, had directed the NAC to include the above-mentioned destinations in its regular flight service.
According to the Civil Aviation Authority of Nepal (CAAN) chief for the Dhangadhi Airport, Ram Krishna Bhatta, at present, the NAC has been operating its regular flights to Chainpur, Sanphe and Dipayal airports twice a week (Monday and Friday) while the service for Bajura is based on the number of aspiring passengers.
It said the service resumption has caused convenience for the passengers, which resulted in the increment in their numbers as compared to the past.
The corporation had suspended its services to the hilly districts of Sudurpashim some time ago citing a lack of passengers and aircraft as well. But, private airlines companies would arrange occasional flights on a need basis.
The NAC has, however, yet to reach Patan Airport, Baitadi with its service. The private Summit Air has been operating its flights to the Patan Airport.
The corporation’s executive chairman Ubaraj Adhikari says homework is underway to operate regular flights to other hilly districts in Sudurpaschim.",https://english.onlinekhabar.com/nac-flights-bajhang-achham-doti.html,travel
Travelling and investing abroad: 4 easy ways for Nepali citizens,"Friday, March 11, 2022","Before you begin the adventure of travelling the world, you will have taken time preparing. A part of the preparations involves saving money. But, have you thought of how you will earn more money when you travel out of Nepal as Nepali citizens?
Finding a way to earn extra cash will ensure that you have fewer budget-related issues. This way, you can do everything you want to do and even extend your trip for longer than you originally planned.
Having money to spend while travelling for long periods may not be easy. But for some, this is a reality. They are able to do this even without a huge bank balance. From getting a location-independent job to picking up casual work, there are many options out there for Nepali citizens travelling abroad.
You just have to figure out what works for you while travelling.
Let’s find out how easy it is for Nepali citizens to travel and work abroad.
Investment in citizenship makes it easy for Nepali citizens to obtain a second citizenship certificate. Some people think that investing in dual citizenship is not a good idea because it will put a strain on their wealth. But, there are reasons as to why this is important for people travelling as Nepali citizens.
Making economic contributions to a foreign country such as the US and Saint Kitts and Nevis enable you to gain citizenship by investment. Acquiring Saint Kitts and Nevis citizenship by investment makes it easy for non-citizens such as Nepali citizens. Saint Kitts and Nevis is an attractive location where you would love to own a second home.
Apart from contributing to the development of your host nation, you would need to be an adult of 21 years. Nepali citizens are also required to invest capital that has been legally acquired if they are to invest in the US. Ensure that you have proof of the source of your funds.
Property investment is something to consider as Nepali citizens who love to travel. But, you need to have the means and inclination. Invest in a foreign property without the same tax penalties associated with investing in foreign stocks.
Based on what country you are living in, the returns can be profitable when you finally sell the property. Ensure you work with a reputable real estate agent and a lawyer to ensure your investment is safe.
If Nepali citizens plan to return to Nepal in a few years, they can purchase a Nepal-based property to rent out while abroad. Ensure you have a reliable property manager in Nepal to handle the rental while you are away. Real estate is a long-term investment that anyone who wants to invest abroad should think about.
Before investing in a property in the US, you need to understand the taxes and fees involved in the purchase. Know that some of the one-off costs involved with purchasing a property are taken care of by you, the buyer. The rest is the responsibility of the seller.
There are two reasons why gold comes to mind for travellers intending to invest overseas, and it includes Nepali citizens too. First, investors can trade it from anywhere. Second, gold is an asset that is trusted to gradually gain value with time. These are convincing reasons to make Nepali citizens want to invest overseas.
You might also want to invest in gold ETFs rather than pure gold. ETF trades a lot of different investments as a sort of package deal. ETF focuses on gold, but on different assets like gold futures and leveraged gold prices.
The best gold ETFs take some of the hassles out of gold trading. This causes investors to land a greater return over time. The following are the requirements for Nepali travellers intending to invest in gold funds:
Freelancing platforms like Upwork and Fiverr make it easy to get jobs. You only need demonstrable skills in a sought-after area. The only limitation for beginners is that winning projects is not easy. That is because you need a proven track record of what you say you can do.
Once you have positive feedback on your profile, you can be guaranteed work. Web design and content writing are examples of lucrative fields in freelancing.
If you consider travelling full-time, how about work exchange, also known as work travel? This is where you get to exchange your time and abilities for accommodation. You can also find a host looking for some help in hostels, restaurants, or small businesses. You can lend them a hand for some time and get accommodation or other benefits in exchange.
Several countries have been making it easy for investors to get dual citizenship. It is important, however, to note that different countries have different requirements.
They also have different laws when it comes to opportunities for travellers to work and invest. A Nepali would have to do the research and find out what is expected of them in their new country.",https://english.onlinekhabar.com/investing-abroad-nepali-citizens.html,travel
Flying to Nepal doesn’t need a Covid PCR report if you have a vaccination certificate,"Thursday, March 10, 2022","Kathmandu, March 10
Nepalis and foreigners flying to Nepal do not need a PCR report certifying they do not have Covid from now onwards–provided they have a vaccination certificate that shows they are fully vaccinated against the infection.
The same rule applies to the people coming to Nepal via land entry points.
The cabinet meeting held last week made the decision, and the decision has been circulated to all concerned ministries and other stakeholders.
The decision means you need the PCR test report for flying to Nepal only if you are not vaccinated or cannot show the vaccination card. In such a case, the test should have been conducted within the last 72 hours before the flight.
Besides this, there is no other Covid-related restriction regarding travel in effect as of now, according to the officials.",https://english.onlinekhabar.com/flying-to-nepal-no-per-report.html,travel
Kathmandu-Mumbai flights to restart on March 27 after a 2-year hiatus,"Thursday, March 10, 2022","Kathmandu, March 10
Nepal’s national flag carrier, Nepal Airlines Corporation (NAC), says it is restarting Kathmandu-Mumbai flights after a halt of two years.
Before the Covid pandemic, the national flag carrier would operate regularly scheduled flights to India’s coastal city. However, it was halted due to the pandemic impact.
The NAC has already resumed regular flights to the Indian capital city of New Delhi. Now, it says the Kathmandu-Mumbai flights will begin on March 27.
The airlines will carry three flights a week, one each on Sundays, Wednesdays and Fridays.",https://english.onlinekhabar.com/kathmandu-mumbai-flights-nac.html,travel
Nepal opening 27 new five-star hotels as investors pour money despite Covid,"Thursday, March 10, 2022","Kathmandu, March 10
Wait for the next few months to years, and Nepal will have 27 new five-star hotels in operation.
The data at the Department of Tourism reveal as investors in Nepal’s hospitality industry did not let the Covid pandemic shatter their aspirations as they continued to pour money into new hotels.
Most of these five-star hotels will be based in Kathmandu followed by Rupandehi and Banke. The newly constructed Gautam Buddha International Airport in Bhairahawa has attracted investors to Rupandehi whereas Indian investors have been attracted to open new businesses in Banke as it is a gateway to Manasarovar.
Hotel Association of Nepal member Youb Raj Shrestha says Kathmandu still retains the investors’ attraction as it already has established tourism products to sell.
Here is the list of the under-construction five-star hotels as reported to the Department of Tourism:",https://english.onlinekhabar.com/nepal-new-five-star-hotels.html,travel
